,OBJECTID,סמל רחוב,שם רחוב,מספר בית,קוד שימוש,שימוש במבנה,מספר קומות,מספר כניסות,מספר דירות,שכבה,קוד רחוב 2,שם רחוב 2,Shape,שטח מעטפת במטר מרובע,היקף מעטפת במטרים,geo
900,36678546,1354,הכפיר,96.0, , ,3,4,4,2200,0, ,,566.7111206054688,157.62485903701918,"(217466.28, 628682.789999999)"
901,36678547,1354,הכפיר,100.0, , ,2,1,1,2200,0, ,,110.21868896484376,50.7769354308886,"(217466.28, 628682.789999999)"
902,36678548,1354,הכפיר,113.0, , ,2,1,1,2200,0, ,,159.22309112548828,66.5961631277994,"(217538.87, 628656.98)"
903,36678549,1354,הכפיר,119.0, , ,3,4,4,2200,0, ,,419.84058380126953,157.67177782004765,"(217510.77, 628536.069)"
904,36678550,1354,הכפיר,127.0, , ,3,5,5,2200,0, ,,606.7482299804688,200.1935408646404,"(217510.77, 628536.069)"
905,36678551,1354,הכפיר,107.0, , ,3,1,1,2200,0, ,,133.29633331298828,58.63702165890268,"(217538.87, 628656.98)"
906,36678552,1354,הכפיר,111.0, , ,3,1,1,2200,0, ,,159.5173110961914,59.58819138315875,"(217538.87, 628656.98)"
907,36678553,1354,הכפיר,98.0, , ,2,1,1,2200,0, ,,156.22998046875,56.49623062737615,"(217466.28, 628682.789999999)"
908,36678554,1356,הדב,17.0, , ,3,1,1,2200,0, ,,154.84661865234375,55.773278841570914,"(217510.77, 628536.069)"
909,36678555,1356,הדב,5.0, , ,3,1,1,2200,0, ,,122.57781219482422,48.70165223443457,"(217510.77, 628536.069)"
910,36678556,1354,הכפיר,137.0, , ,3,5,5,2200,0, ,,569.7146987915039,193.25197425378408,"(217510.77, 628536.069)"
911,36678557,1354,הכפיר,82.0, , ,3,4,4,2200,0, ,,382.85192108154297,156.79882942706593,"(217486.11, 628731.319)"
912,36678558,1297,אברהם שטרן,31.0, , ,10,1,34,2200,0, ,,302.90093994140625,91.0838477961408,"(217023.3128, 628883.119999999)"
913,36678559,1297,אברהם שטרן,29.0, , ,10,1,34,2200,0, ,,263.7788314819336,81.57512403581117,"(217038.56, 628923.267999999)"
914,36678560,1297,אברהם שטרן,26.0, , ,5,1,18,2200,0, ,,195.6816177368164,56.58441398466115,"(217011.37, 628965.7969)"
915,36678561,1297,אברהם שטרן,24.0, , ,2,4,24,2200,0, ,,634.7231369018555,151.31501369032793,"(217022.77, 628997.898399999)"
916,36678562,1456,היען,9.0, , ,2,1,1,2200,0, ,,180.2743453979492,84.55321130501682,"(217438.12, 628811.359999999)"
917,36678563,1354,הכפיר,229.0, , ,3,1,1,2200,0, ,,105.84684753417967,42.41792903185498,"(217478.53, 628803.83)"
918,36678564,1456,היען,14.0, , ,2,1,2,2200,0, ,,138.38092803955078,56.635839758004565,"(217385.16, 628790.039999999)"
919,36678565,1352,האייל,29.0, , ,3,1,2,2200,1456,היען,,201.0859603881836,73.83370912348848,"(217385.16, 628790.039999999)"
920,36678566,1352,האייל,31.0, , ,2,1,1,2200,0, ,,173.46544647216797,61.72325907670941,"(217398.16, 628850.569)"
921,36678567,1352,האייל,35.0, , ,2,1,1,2200,0, ,,197.9453582763672,71.68939575798095,"(217376.86, 628818.210000001)"
922,36678568,1352,האייל,37.0, , ,2,1,1,2200,0, ,,189.6905212402344,73.92753834159544,"(217366.92, 628798.710000001)"
923,36678569,1456,היען,12.0, , ,2,1,1,2200,0, ,,155.22100067138672,54.40165849373563,"(217394.35, 628807.109999999)"
924,36678570,1351,הדישון,18.0, , ,6,1,12,2200,0, ,,463.3497085571289,138.51069964271448,"(217303.476, 628834.93)"
925,36678571,1340,ניתאי הארבלי,2.0, , ,2,1,2,2200,1337,יהודה הנשיא,,234.79515075683597,79.88299637492726,"(217303.476, 628834.93)"
926,36678572,1337,יהודה הנשיא,1.0, , ,2,3,0,2200,0, ,,948.646255493164,221.77333338716187,"(218909.8, 629277.088)"
927,36678573,1338,ניקנור,3.0, , ,1,1,1,2200,0, ,,174.96966552734375,56.32895763106976,"(218908.377, 629298.44)"
928,36678574,1308,יעקב פת,0.0, , ,1,1,0,2200,0, ,,317.9704132080078,85.34966538315663,"(218908.377, 629298.44)"
929,36678575,1338,ניקנור,3.0, , ,2,2,2,2200,0, ,,399.8419647216797,126.08743889495248,"(218908.377, 629298.44)"
930,36678576,1338,ניקנור,3.0, , ,2,1,0,2200,0, ,,527.2983703613281,92.52374284439136,"(218908.377, 629298.44)"
931,36678577,1363,חננאל,15.0, , ,3,1,2,2200,0, ,,188.62765502929688,75.43019617654019,"(218921.45, 629480.523399999)"
932,36678578,1338,ניקנור,218.0, , ,4,3,24,2200,0, ,,632.7550201416016,181.41368878380317,"(218948.2812, 629400.218800001)"
933,36678579,1338,ניקנור,15.0, , ,2,1,2,2200,1363,חננאל,,223.78453063964844,75.05496495098858,"(218940.2969, 629467.4297)"
934,36678580,1363,חננאל,17.0, , ,2,1,3,2200,0, ,,242.01907348632807,75.4010201121385,"(218939.21, 629501.8125)"
935,36678581,1363,חננאל,23.0, , ,2,1,2,2200,0, ,,310.35595703125,89.58783458863236,"(219012.97, 629546.25)"
936,36678582,0, ,16.0, , ,3,2,4,2200,1363,חננאל,,114.814697265625,46.83941096092397,"(219012.97, 629546.25)"
937,36678583,1415,התקופה,10.0,ע, ,6,1,12,2200,0, ,,284.18963623046875,77.1165396051245,"(219106.1231, 629754.2772)"
938,36678584,1415,התקופה,12.0, , ,6,1,12,2200,0, ,,309.77207946777344,97.50290069534964,"(219121.7348, 629734.41)"
939,36678585,1415,התקופה,16.0, , ,6,1,12,2200,0, ,,306.15794372558594,80.86092299590138,"(219165.61, 629726.4471)"
940,36678586,1415,התקופה,16.0, , ,9,2,36,2200,0, ,,1102.9564971923828,235.58705420648656,"(219165.61, 629726.4471)"
941,36678587,1415,התקופה,8.0, , ,6,1,12,2200,0, ,,398.5322570800781,96.81592149078824,"(219086.1258, 629777.2271)"
942,36678588,0, ,18.0, , ,1,1,9,2200,0, ,,302.3415832519531,90.89492079663152,"(219086.1258, 629777.2271)"
943,36678589,1340,ניתאי הארבלי,8.0, , ,2,1,4,2200,0, ,,234.64414978027344,69.62053777090887,"(219086.1258, 629777.2271)"
944,36678590,1310,אלעזר בן יאיר,3.0, , ,2,2,3,2200,0, ,,253.27491760253903,72.13332172425201,"(219108.727, 629183.576199999)"
945,36678591,1309,קנאי הגליל,5.0, , ,2,1,1,2200,0, ,,139.29757690429688,63.75740052827272,"(219046.1926, 629155.563999999)"
946,36678592,1310,אלעזר בן יאיר,10.0, , ,3,2,2,2200,0, ,,339.95921325683594,114.60916445131824,"(219069.2346, 629152.3345)"
947,36678593,1309,קנאי הגליל,8.0, , ,2,2,4,2200,0, ,,346.5858154296875,95.21369200620448,"(219009.9057, 629185.574999999)"
948,36678594,1309,קנאי הגליל,10.0, , ,3,2,3,2200,0, ,,220.2162170410156,68.32137973254511,"(219009.801, 629160.5997)"
949,36678595,1309,קנאי הגליל,12.0, , ,3,2,5,2200,0, ,,228.3819732666016,80.75615167853854,"(219020.57, 629124.541999999)"
950,36678596,1310,אלעזר בן יאיר,8.0, , ,3,2,5,2200,0, ,,327.5231628417969,98.00450140751984,"(219069.2346, 629173.728)"
951,36678597,1337,יהודה הנשיא,16.0, , ,2,2,2,2200,0, ,,488.4745330810547,165.27503494288752,"(219137.0602, 629178.724300001)"
952,36678598,1337,יהודה הנשיא,14.0, , ,2,2,2,2200,0, ,,284.61285400390625,93.50829184933588,"(219110.6843, 629205.713300001)"
953,36678599,1337,יהודה הנשיא,10.0, , ,3,2,2,2200,0, ,,314.6504364013672,85.98816396732593,"(219110.6843, 629205.713300001)"
954,36678600,1310,אלעזר בן יאיר,6.0, , ,3,2,2,2200,0, ,,267.6614227294922,84.84298540294407,"(219069.8135, 629194.680400001)"
955,36678601,1310,אלעזר בן יאיר,4.0, , ,3,2,5,2200,0, ,,348.6259765625,107.43533048955648,"(219072.2429, 629214.5166)"
956,36678602,1309,קנאי הגליל,4.0, , ,2,4,6,2200,0, ,,499.6356201171875,144.74253528467904,"(218995.0719, 629230.436100001)"
957,36678603,1309,קנאי הגליל,1.0, , ,2,1,2,2200,1337,יהודה הנשיא,,245.23509216308597,95.3284476948039,"(219031.6953, 629247.804)"
958,36678604,1309,קנאי הגליל,2.0, , ,2,2,4,2200,0, ,,343.3934936523437,95.06461328171612,"(218986.112, 629259.067)"
959,36678605,1310,אלעזר בן יאיר,2.0, , ,3,2,5,2200,1337,יהודה הנשיא,,266.0502624511719,68.86667017772139,"(219077.4069, 629234.1853)"
960,36678606,1340,ניתאי הארבלי,6.0, , ,2,1,3,2200,0, ,,261.64752197265625,99.35599473824324,"(219077.4069, 629234.1853)"
961,36678607,1340,ניתאי הארבלי,4.0, , ,2,1,4,2200,0, ,,303.3172149658203,74.8384526613524,"(219077.4069, 629234.1853)"
962,36678608,1337,יהודה הנשיא,4.0, , ,2,1,1,2200,0, ,,325.23101806640625,115.38683883679182,"(218956.76, 629250.271)"
963,36678609,1340,ניתאי הארבלי,7.0, , ,1,1,0,2200,0, ,,370.1343994140625,95.01111854269088,"(218956.76, 629250.271)"
964,36678610,1335,ברניקי,2.0, , ,2,2,6,2200,0, ,,322.89939880371094,95.70974259500244,"(219099.4062, 629276.970000001)"
965,36678611,1337,יהודה הנשיא,15.0, , ,3,1,4,2200,0, ,,226.3536376953125,88.9036474508378,"(219215.7344, 629190.031300001)"
966,36678612,1337,יהודה הנשיא,13.0, , ,3,1,4,2200,0, ,,198.22189331054688,77.78052319557214,"(219175.0469, 629212.4922)"
967,36678613,1337,יהודה הנשיא,13.0, , ,2,1,4,2200,0, ,,169.57125854492188,54.92917376376812,"(219175.0469, 629212.4922)"
968,36678614,1335,ברניקי,10.0, , ,2,1,1,2200,0, ,,264.3420715332031,70.57908061668192,"(219085.9219, 629376.460899999)"
969,36678615,1335,ברניקי,14.0, , ,3,2,2,2200,0, ,,263.2341613769531,88.52653204748957,"(219089.2969, 629427.2031)"
970,36678616,1335,ברניקי,6.0, , ,1,1,0,2200,0, ,,120.9784698486328,47.63310316005832,"(219090.6875, 629318.031300001)"
971,36678617,1335,ברניקי,8.0, , ,3,3,3,2200,0, ,,343.7522277832031,112.66105185738036,"(219086.6875, 629350.460899999)"
972,36678618,1335,ברניקי,12.0, , ,2,2,2,2200,0, ,,225.17282104492188,79.61982452657568,"(219086.2969, 629405.273399999)"
973,36678619,1335,ברניקי,14.0, , ,2,2,2,2200,0, ,,282.17539978027344,114.77485852072492,"(219089.2969, 629427.2031)"
974,36678620,1335,ברניקי,18.0, , ,2,1,0,2200,0, ,,132.9946746826172,57.01933259910637,"(219105.1563, 629476.023399999)"
975,36678621,1335,ברניקי,16.0, , ,2,2,4,2200,0, ,,287.89549255371094,108.0882012282514,"(219095.5, 629452.2578)"
976,36678622,1337,יהודה הנשיא,1.0, , ,2,2,0,2200,0, ,,628.4785003662109,202.9783930434064,"(218909.8, 629277.088)"
977,36678623,4384,א שיפא,0.0, , ,1,1,2,2200,0, ,,128.89144897460938,49.02476641344551,"(218909.8, 629277.088)"
978,36678624,4398,אל קד'איל,0.0, , ,1,1,0,2200,0, ,,201.2362365722656,63.74128908212271,"(218909.8, 629277.088)"
979,36678625,4398,אל קד'איל,0.0, , ,1,1,0,2200,0, ,,156.11000061035156,52.3743308756364,"(218909.8, 629277.088)"
980,36678626,4398,אל קד'איל,0.0, , ,1,1,0,2200,0, ,,176.91439056396484,57.14863743292762,"(218909.8, 629277.088)"
981,36678627,0, ,0.0, , ,1,1,0,2200,0, ,,269.25272369384766,79.27044500194818,"(218909.8, 629277.088)"
982,36678628,0, ,0.0, , ,1,1,0,2200,0, ,,250.2195281982422,66.7142484356017,"(218909.8, 629277.088)"
983,36678629,0, ,0.0, , ,1,1,0,2200,0, ,,261.0629272460937,84.87127326911049,"(218909.8, 629277.088)"
984,36678630,0, ,0.0, , ,1,1,0,2200,0, ,,241.56761169433597,67.7503299402251,"(218909.8, 629277.088)"
985,36678631,0, ,0.0, , ,1,1,0,2200,0, ,,236.74121856689453,68.85550050607428,"(218909.8, 629277.088)"
986,36678632,4384,א שיפא,0.0, , ,1,1,2,2200,0, ,,95.7058563232422,49.367409962344624,"(218909.8, 629277.088)"
987,36678633,4384,א שיפא,0.0, , ,1,1,2,2200,0, ,,98.0240478515625,49.52011424899997,"(218909.8, 629277.088)"
988,36678634,4384,א שיפא,0.0, , ,2,1,1,2200,0, ,,55.50640869140625,35.055442710893324,"(218909.8, 629277.088)"
989,36678635,4384,א שיפא,0.0, , ,1,1,0,2200,0, ,,67.99264526367188,41.44039968219437,"(218909.8, 629277.088)"
990,36678636,0, ,0.0, , ,1,1,0,2200,0, ,,143.9758758544922,60.75093373298221,"(218909.8, 629277.088)"
991,36678637,1435,דב יוסף,0.0, , ,2,1,2,2200,0, ,,150.38031005859375,54.4198852178239,"(218909.8, 629277.088)"
992,36678638,1435,דב יוסף,0.0, , ,2,2,3,2200,0, ,,314.31480407714844,107.75138428260529,"(218909.8, 629277.088)"
993,36678639,1396,מוריס פישר,19.0, , ,4,5,40,2200,0, ,,1157.1273803710938,226.37362025027576,"(218909.8, 629277.088)"
994,36678640,4398,אל קד'איל,0.0, , ,2,1,1,2200,0, ,,193.5546112060547,58.13129734391386,"(219115.9071, 628511.206)"
995,36678641,4398,אל קד'איל,0.0, , ,2,1,2,2200,0, ,,438.8115539550781,127.7395751182346,"(219115.9071, 628511.206)"
996,36678642,4398,אל קד'איל,0.0, , ,2,1,2,2200,0, ,,231.47467041015625,80.55334576149377,"(219115.9071, 628511.206)"
997,36678643,4285,איחוד הכפר,0.0, , ,2,2,3,2200,0, ,,355.7615203857422,90.6837412527229,"(219115.9071, 628511.206)"
998,36678644,4398,אל קד'איל,0.0, , ,3,1,2,2200,0, ,,238.06407165527344,76.81831446876097,"(219115.9071, 628511.206)"
999,36678645,4285,איחוד הכפר,0.0, , ,3,1,2,2200,0, ,,360.6526184082031,77.8099435166871,"(219115.9071, 628511.206)"
